customer_id,customer_name,area,registration_date,customer_segment,total_orders,avg_order_value
78847070,Gauri Ramakrishnan,Anantapur,2023-07,Inactive,12,1918.04
27513158,Dev Taneja,Aizawl,2024-03,New,7,1387.81
65618148,Aadhya Palla,Gandhinagar,2023-03,Inactive,9,1644.51
68307253,Rachita Borra,Dewas,2024-10,Premium,7,1547.07
87889031,Baghyawati Nair,Bhimavaram,2023-06,Regular,18,836.6
70243933,Irya Gola,Mahbubnagar,2023-08,Regular,13,476.91
12141418,Faras Patla,Ambala,2023-09,Inactive,5,862.68
60565603,Ladli Tara,Madhyamgram,2024-07,New,11,949.6
64906311,Balendra Pandey,Sikar,2024-07,Inactive,10,1124.25
12851610,Unnati Narayanan,Proddatur,2024-08,Inactive,14,633.41
84937877,Yug Mahal,Guntur,2023-06,Premium,4,1863.17
49574186,Yashica Devan,Barasat,2024-09,Premium,13,625.97
65221572,Leela Bumb,Delhi,2024-03,New,17,1100.53
4758426,Qushi Dash,Vijayawada,2024-01,New,14,448.81
84826389,Alexander Peri,Sonipat,2023-11,Premium,13,1607.4
42102289,Guneet Vaidya,Raebareli,2024-09,New,20,1310.74
11063505,Garima Pillay,Udaipur,2024-11,New,2,1285.79
84862161,Advaith Baria,Farrukhabad,2024-02,New,12,1512.98
88520326,Chasmum Dhaliwal,Asansol,2023-11,Premium,14,1537.05
8025622,Daksh Bali,Bulandshahr,2024-03,Regular,15,1160.55
99361865,Ekantika Ravel,Berhampur,2023-05,New,20,1423.56
40841791,Krishna Chahal,Mysore,2023-06,New,4,851.79
20360447,Timothy Dubey,Akola,2024-10,New,2,640.41
90647204,Lipika Swaminathan,Muzaffarnagar,2023-10,New,13,1124.52
78748184,Odika Jain,Karawal Nagar,2023-11,Regular,13,533.74
65121696,Warinder Gopal,Mirzapur,2024-10,New,7,425.04
99729547,Wridesh Saini,Gwalior,2023-12,New,17,1763.46
65692224,Aahana Buch,Jaunpur,2023-03,Regular,3,1053.33
22613559,Omya Johal,Berhampur,2023-12,Premium,10,736.33
17749347,Akshay Bhasin,Panchkula,2024-07,Premium,15,1842.37
57526322,Henry Dar,Kishanganj,2023-07,Premium,2,601.98
1589656,Xiti Prabhu,Gorakhpur,2024-05,Premium,13,1548.76
58085779,Abeer Oak,Berhampur,2024-08,New,19,1602.11
70221073,David Setty,Etawah,2023-05,Premium,16,1074.21
77869660,Nidhi Sha,Gandhinagar,2023-11,Premium,8,439.41
38957713,Damyanti Krish,Uluberia,2023-08,New,19,935.68
51544662,Hiral Tara,Chinsurah,2023-12,New,15,1352.21
37309023,Dominic Dutt,Guntur,2023-12,Premium,10,1270.38
99707100,Falan Master,Munger,2024-02,Inactive,9,1089.92
59643062,Reyansh Khatri,Aligarh,2024-09,Inactive,11,416.94
22227829,Rehaan Patla,Bhiwani,2024-09,New,17,1386.69
20343501,Anthony Krishnamurthy,Sasaram,2023-04,Inactive,19,1070.47
48409448,Pavani Vaidya,Ludhiana,2024-05,New,18,1652.89
55038040,Vidhi Balakrishnan,Agartala,2024-01,New,8,505.03
34755436,Jatin Ramachandran,Kolkata,2023-06,New,10,622.59
87463923,Gagan Lal,Katihar,2024-03,Inactive,5,216.98
28499191,Amara Patel,Thoothukudi,2023-07,Premium,11,1018.2
37759707,Jhalak Venkataraman,Sultan Pur Majra,2023-10,Premium,12,924.06
26936578,Lavanya Bawa,Maheshtala,2024-04,Regular,5,1610.07
22020776,Manan Banerjee,Bhiwandi,2023-05,Regular,10,714.21
47618810,Ekalinga Mandal,Ghaziabad,2024-05,Inactive,17,1395.84
53605257,Harita Naidu,Haridwar,2023-09,Regular,3,444.54
28289030,Sarthak Parmar,Dehri,2024-10,Regular,11,1739.54
26935187,Tanveer Yogi,Chandrapur,2023-11,Premium,9,919.12
75944533,Garima Kohli,Jabalpur,2023-10,Inactive,19,577.89
31389750,Advika Bala,Karaikudi,2023-08,New,18,1600.66
99784559,Laban Chopra,Allahabad,2024-07,Inactive,18,218.41
87450286,Harish Bedi,Asansol,2023-12,Premium,9,1856.86
94850985,Isaac Anne,Delhi,2023-11,New,8,1923.29
3660263,Jagdish Bains,Phagwara,2023-05,Regular,10,1573.91
61982521,Jagat Dewan,Faridabad,2023-11,Inactive,3,1995.09
29973346,Pranit Sane,Sambhal,2024-02,Premium,1,1786.85
894128,Chatura Agarwal,Durgapur,2023-07,Inactive,5,1323.32
40871915,Alka Sandal,Mehsana,2024-02,Premium,8,1636.24
41972994,Lila Khanna,Bhatpara,2023-07,Inactive,16,748.34
11082181,Pratyush Munshi,Kalyan-Dombivli,2024-02,Premium,6,624.4
26040510,Jasmit Barad,Kadapa,2023-10,Premium,5,507.99
82770142,Balveer Brar,Karaikudi,2024-09,New,2,1834.58
46504355,Ridhi Oak,Arrah,2023-04,Regular,15,294.04
40419593,Siya Pandit,Dibrugarh,2024-08,Inactive,20,787.07
31076002,Urvi Wali,Tinsukia,2023-05,New,5,1389.14
91590001,Nandini Bawa,Kolhapur,2023-09,Premium,13,1304.73
76377003,Harsh Bhandari,Chandigarh,2024-08,Inactive,10,842.66
40626729,Rachit Toor,Tinsukia,2024-03,Regular,1,1921.19
50680889,Warda Karan,Thoothukudi,2024-02,New,1,619.56
41439103,Ati Wali,Junagadh,2024-09,Premium,6,1326.63
35782051,Ekiya Mital,Mango,2023-11,New,1,1090.28
71252391,Mohini Johal,Kulti,2024-05,New,8,1558.97
56764791,Priya Shukla,Hindupur,2024-09,Regular,10,1226.1
50652909,Meera Jain,Farrukhabad,2024-02,Regular,8,559.99
29451600,Max Shankar,Amritsar,2023-04,New,5,1882.69
38114014,Yatin Sandal,Mumbai,2024-01,New,12,1006.24
25977417,Lohit Sengupta,Berhampore,2024-04,Inactive,11,399.59
39418109,Yahvi Kala,Navi Mumbai,2023-07,Inactive,19,928.13
80761521,Yashica Rama,Latur,2024-05,Inactive,5,850.56
54375571,Omaja Bumb,Korba,2023-09,Premium,4,405.49
50968312,Idika Chaudhry,Maheshtala,2024-02,Inactive,13,1794.46
33829924,Jeevika Sami,Kanpur,2023-12,New,18,615.52
29562072,Edhitha Ranganathan,Hindupur,2023-08,New,10,1449.0
4618801,David Saran,Jodhpur,2023-11,Premium,11,201.56
30535703,Dev Comar,Morbi,2024-06,Regular,3,301.96
10605484,Rachit Chakraborty,Visakhapatnam,2024-05,Inactive,13,652.0
8164639,Pushti Dhillon,Gandhidham,2024-05,Premium,11,329.17
63360864,Idika Sahni,Bhopal,2024-03,Inactive,16,1804.42
2361575,Aarnav Seth,Faridabad,2023-09,New,19,1993.09
59485034,Dominic Sidhu,Agartala,2023-03,New,1,1762.35
6025470,Isaac Mander,Sagar,2024-08,Premium,12,1599.39
31371112,Osha Chad,Darbhanga,2023-11,Regular,5,231.41
14294171,Ikshita Bava,Saharanpur,2023-12,Regular,1,1680.47
92245432,Ayushman Goel,Tadipatri,2024-06,Premium,12,316.16
2928026,Vrishti Basak,Ahmedabad,2024-03,New,9,280.45
98687927,Yachana Brar,Pali,2023-09,Premium,6,825.55
15796277,Finn Pau,Loni,2024-08,New,19,1365.33
92604392,Kevin Palan,Faridabad,2023-11,Premium,10,909.0
77303171,Sneha Menon,Guna,2023-08,Inactive,19,452.86
24144240,Charles Parsa,Tezpur,2023-09,Regular,15,1938.81
74548003,Falan Dhillon,Erode,2024-07,Regular,9,1412.04
8122530,Fiyaz Rai,Tadepalligudem,2023-05,Inactive,9,1493.48
97664747,Sanaya Chatterjee,Gulbarga,2024-03,Premium,9,1160.21
79960955,Chatresh Samra,New Delhi,2023-05,New,18,381.62
99643057,Avni Lad,Ichalkaranji,2024-11,Inactive,4,1677.24
1313292,Robert Kaur,Korba,2024-03,Inactive,20,1275.41
94453274,Widisha Wali,Aurangabad,2024-10,Regular,15,917.84
1588560,Jeremiah Nath,Anantapuram,2023-12,New,10,945.18
30029998,Ishwar Edwin,Hazaribagh,2024-09,New,9,863.3
37095171,Ira Soni,Guna,2023-12,Inactive,10,1680.98
79773912,Vaishnavi Gulati,Jaunpur,2023-10,Regular,7,751.73
30317733,Janani Sawhney,Durgapur,2024-06,Inactive,12,569.16
48188624,Maanav Tella,Chittoor,2024-02,Regular,11,320.69
59197894,Mitesh Saha,Akola,2023-10,Inactive,19,1788.36
34697768,Omaja Oak,Aurangabad,2023-03,Regular,13,1965.2
82372427,Anjali Cheema,Dehradun,2023-10,New,14,1515.62
41008070,Libni Dua,Vijayawada,2024-05,New,1,1017.46
87220860,Yashvi Dua,Kochi,2024-04,Regular,6,1474.44
19705695,Ayush Kala,Patiala,2024-07,Premium,6,816.6
60974181,Hardik Kakar,Bahraich,2024-01,Premium,20,1122.83
90621147,Vaishnavi Chowdhury,Jhansi,2024-10,Premium,2,710.2
68661619,Chaaya Manne,Darbhanga,2024-07,Inactive,1,1343.07
64748953,Oscar Natt,Hapur,2023-06,Inactive,2,1507.44
6579892,Indrajit Sodhi,Silchar,2023-10,Regular,3,869.19
85747175,Karan Chatterjee,Rajkot,2023-11,Premium,3,245.0
30455484,Lajita Ravel,Katni,2023-05,New,2,1001.64
37802267,Lipika Jha,Orai,2023-11,New,4,594.87
17341194,Faras Kaul,Burhanpur,2023-04,Premium,18,1530.18
22047134,Ubika Shukla,Warangal,2024-10,Inactive,20,991.94
54893418,Chatresh Prashad,Dibrugarh,2024-02,Premium,13,1858.33
48647253,Theodore Ram,Warangal,2024-03,Inactive,12,1736.69
1705969,Qasim Kalla,Surat,2024-05,Premium,20,877.0
59398136,Neelima Lanka,Machilipatnam,2023-08,Regular,14,1205.76
94165062,Siddharth Shroff,Eluru,2023-08,Inactive,9,793.38
47206881,Barkha Contractor,Nellore,2024-07,Premium,3,929.72
37915052,Ayush Kade,Jalna,2023-11,Regular,10,1499.16
98211325,Tristan Varkey,Bhilai,2024-06,Regular,15,1044.86
76218218,Vedant Dubey,Etawah,2024-05,Inactive,10,1170.57
58152923,Amrita Babu,Kishanganj,2023-07,Premium,18,1776.12
42262168,Mason Iyengar,Avadi,2024-02,Regular,18,489.19
40256341,Sachi Keer,Mira-Bhayandar,2024-10,Regular,12,913.91
33998721,Aahana Naik,Bhilai,2024-02,New,8,245.84
49260858,Charan Chaudhary,Phagwara,2023-07,Regular,4,1855.11
22524981,Samar Sengupta,South Dumdum,2023-10,New,14,343.23
50015282,Ekbal Shan,Berhampore,2023-04,Regular,9,1392.05
98088303,Neel Palan,Agartala,2023-08,New,9,1765.46
19425804,Xavier Sahni,Jodhpur,2023-04,Inactive,10,1121.27
14974554,Kevin Magar,Baranagar,2024-10,New,9,805.9
25128143,Odika Kannan,Mahbubnagar,2024-11,Premium,18,1149.94
21524495,Alka Deol,Katni,2024-01,Premium,9,236.96
49136375,Rohan Basak,Bathinda,2024-08,Inactive,19,1524.23
97507853,Udyati Rana,Chapra,2024-10,Regular,15,1654.66
68857118,Hritik Batta,Nanded,2024-06,New,4,1596.98
81183415,Rachita Char,Imphal,2024-01,Regular,19,1980.66
91196901,Atharv Kurian,Jabalpur,2024-04,Premium,11,1086.3
8228843,Vritti Halder,Bangalore,2024-07,Inactive,1,1215.61
50518311,Arunima Tak,Arrah,2024-08,Regular,16,1238.72
21779155,Udant Upadhyay,Guntur,2023-10,New,19,1190.95
94281220,Teerth Balan,Pondicherry,2024-05,Regular,1,325.65
15631726,Ucchal Murthy,Tezpur,2024-02,Inactive,11,664.87
9573071,Ranveer Mahal,Thrissur,2023-11,New,5,958.06
31026200,Saksham Garg,Kavali,2024-03,New,13,285.02
49457685,Bahadurjit Pau,Kamarhati,2023-10,Inactive,10,487.34
82169898,Bhavna Pau,Buxar,2024-03,Premium,12,1208.52
72132838,Yashvi Kashyap,Raurkela Industrial Township,2023-10,Premium,8,567.13
954629,Fiyaz Mand,Begusarai,2024-02,New,14,1390.08
44139071,Lopa Padmanabhan,Belgaum,2024-01,Regular,8,923.09
6344345,Shaurya Chhabra,Burhanpur,2024-10,Premium,19,1110.11
31981068,Hemang Sarkar,Shivpuri,2023-06,Regular,20,546.25
30788486,Vrishti Mittal,Bhimavaram,2024-03,New,11,328.57
48368085,Patrick Doctor,Vijayanagaram,2024-10,Premium,5,477.1
82374625,Ronith Sami,Singrauli,2023-03,New,20,1923.64
75674671,Balendra Bains,Tadipatri,2024-04,New,13,1085.52
34668988,Wishi Varughese,Nagpur,2023-08,Inactive,3,534.37
53354003,Yatin Borra,Raiganj,2024-09,New,13,1934.52
78732957,Madhav Anne,Malegaon,2024-08,New,8,1148.93
10210309,Deepa Dewan,Kharagpur,2024-05,Inactive,13,515.07
23984022,Liam Gupta,Nagaon,2023-08,Regular,3,1519.51
95371787,Bhavya Bhattacharyya,Gudivada,2023-03,New,9,1312.28
89968482,Elijah Bora,Kottayam,2023-03,Regular,12,1883.93
31527100,Triya Tailor,Ratlam,2023-11,Inactive,12,1830.13
8791577,Warda Kohli,Madhyamgram,2023-08,Regular,1,1031.07
63217390,Warinder Sha,Deoghar,2023-07,Inactive,15,637.06
62526813,Keya Bansal,Nashik,2024-08,Inactive,6,1777.35
16561710,Isaiah Natt,Baranagar,2023-09,New,12,1043.28
91550885,Isaiah Basu,Alappuzha,2023-05,New,14,1404.12
75025941,Rachita Buch,Jalna,2023-03,Premium,15,323.12
90649019,Omaja Sahni,Fatehpur,2023-04,New,18,1096.12
88550139,Oeshi Kamdar,Nadiad,2024-08,New,3,1910.25
66932104,Chakradhar Dhawan,Shahjahanpur,2023-10,Premium,3,976.71
45481936,Robert Gour,Munger,2023-08,Premium,3,1909.44
5961261,Vrishti Memon,Varanasi,2023-06,Premium,17,309.79
17696094,Tanvi Barad,Kirari Suleman Nagar,2024-09,New,16,1626.23
91408854,Warinder Virk,Vijayawada,2024-02,New,19,555.13
32203588,Krish Srinivas,Berhampur,2024-04,Premium,9,1678.38
63339001,Viraj Bhandari,Noida,2023-09,New,12,682.32
45553300,Panini Lall,Latur,2024-06,Premium,9,1713.65
67960179,Nakul Goda,Bidar,2024-06,Premium,10,1797.89
40085705,Anirudh Deshpande,Kishanganj,2023-09,New,6,777.89
60700850,Ishwar Dubey,Tezpur,2024-07,Regular,2,812.35
12059049,Jagdish Mander,Nizamabad,2024-09,Regular,17,235.4
52409516,Rehaan Jha,Jabalpur,2023-04,Inactive,13,435.47
66269844,Harshil Edwin,Ghaziabad,2023-08,Premium,4,1371.03
8513589,Ishaan Nayak,Bathinda,2024-02,New,6,1590.11
6335221,Lajita Loyal,Rajpur Sonarpur,2024-01,Premium,20,1518.83
69925688,Yashica Sehgal,Nandyal,2024-02,Inactive,20,1350.67
18326028,Lekha Bakshi,Ratlam,2024-04,Inactive,3,244.31
15661674,Jyoti Ray,Vadodara,2023-11,Regular,12,453.24
92642745,Nicholas Puri,Bihar Sharif,2024-05,Regular,18,415.99
72164737,Mugdha Mohan,Udaipur,2023-08,Premium,6,377.36
35912599,Neha Atwal,Bilaspur,2024-05,Regular,16,461.95
46717997,Wishi Srivastava,Unnao,2023-12,New,12,793.98
38478423,Theodore Doctor,Nellore,2024-03,Premium,3,263.3
47990044,Leela Dubey,Kadapa,2024-09,New,12,1118.99
18465047,Patrick Chaudhry,Ghaziabad,2024-03,New,8,746.88
36737539,Leena Naidu,Gwalior,2024-02,Inactive,9,1636.27
23286884,Vedika Kaur,Serampore,2024-03,Premium,4,505.94
34297405,Jack Babu,Saharanpur,2023-12,New,1,1688.73
85626346,Isaiah Gera,Ghaziabad,2024-08,Regular,1,293.54
84468124,Ishanvi Parmar,Gaya,2023-04,Premium,12,859.39
11470681,Yashawini Sunder,Munger,2023-08,New,2,570.88
77903462,Madhavi Pandya,Thane,2024-09,Inactive,19,206.87
68341636,Hemani Mannan,Aurangabad,2024-08,Premium,19,1043.7
7522036,Kashvi Karan,Hospet,2024-01,Premium,2,797.92
69364309,Bhavini Chokshi,Haridwar,2024-09,Regular,6,636.83
51661209,Vasana Chandran,Bidhannagar,2023-06,New,13,852.39
4849477,Caleb Ram,Hosur,2023-07,Premium,19,1782.35
74313592,Vaishnavi Prasad,Pimpri-Chinchwad,2024-09,Premium,3,1208.69
26245432,Darika Konda,Tirupati,2024-01,Inactive,17,719.09
78412820,Charvi Bajaj,Siliguri,2024-07,New,8,1009.58
11254582,Caleb Krish,Machilipatnam,2023-08,Inactive,19,1036.03
3399251,Ekalinga Bhatt,Solapur,2023-05,New,20,937.11
70820304,Advik Butala,Adoni,2024-01,Premium,13,420.89
17861428,Nicholas Chowdhury,Chandigarh,2024-03,Inactive,10,1606.18
39317905,Gagan Garg,Hazaribagh,2024-05,New,8,1546.54
36885115,Agastya Contractor,Latur,2023-04,Regular,7,1248.24
36462363,Samaksh Mandal,Dhanbad,2024-10,Inactive,16,747.55
85490177,Jonathan Shukla,Howrah,2024-07,Regular,2,655.95
63402854,Pallavi Sidhu,Kollam,2024-08,New,1,1110.52
99301505,Reyansh Wason,Bhimavaram,2024-08,Inactive,5,294.44
92098757,Bhavna Mammen,Phagwara,2023-11,New,14,1419.7
79916464,Aishani Sunder,Shahjahanpur,2024-02,New,17,539.79
10240052,Gagan Kakar,Guntakal,2024-03,Regular,1,942.49
9738801,Damyanti Nadkarni,Nellore,2024-03,Inactive,19,376.73
2233446,Wakeeta Pillay,Panihati,2023-12,New,6,1466.45
35434373,Pushti Pandya,Aurangabad,2023-07,Premium,9,368.71
89476734,Jackson Rajagopal,Surat,2023-07,Inactive,18,1505.74
51833636,Ikbal Munshi,Anand,2024-03,Regular,3,1977.36
75913572,Aahana Menon,Guna,2024-03,Inactive,9,1844.07
40277444,Damyanti Acharya,Panihati,2023-05,New,1,251.79
80833965,Irya Brar,Sangli-Miraj & Kupwad,2023-09,Inactive,13,1896.2
46146390,Yashoda Sani,Bahraich,2023-04,Premium,4,271.5
59436131,Vritti Kota,Imphal,2024-09,New,18,546.58
14479168,Sai Sawhney,Rewa,2024-02,New,17,917.45
43784632,Adya Johal,Gandhinagar,2023-04,Inactive,12,694.85
33331259,Leena Deol,Saharsa,2024-08,Inactive,7,1559.22
85838438,Advay Mann,Suryapet,2024-04,Inactive,15,1754.47
57674875,Kiaan Shukla,Burhanpur,2023-05,Regular,16,1666.12
37227953,Madhav Raghavan,Pune,2024-09,Inactive,4,500.75
83867512,Aarush Samra,Kadapa,2024-06,Inactive,18,1476.0
17100301,Jason Sur,Deoghar,2024-08,Premium,16,1515.01
12967305,Bhavani Sood,Durg,2023-12,New,16,607.46
72079189,Bhavani Gupta,Hosur,2023-05,Inactive,17,1383.05
83348353,Eta Dutt,Gurgaon,2024-08,Inactive,1,533.72
80954112,Irya Rana,Jammu,2023-06,New,6,1672.37
61320989,Anirudh Rege,Aurangabad,2023-07,Regular,6,1247.37
45166203,Rushil Dass,Proddatur,2023-10,Regular,19,724.81
25294147,Daksh Guha,Amritsar,2024-06,New,9,1458.87
33706378,Michael Dugar,Mehsana,2023-09,New,16,1110.01
82804543,Yamini Thakkar,Arrah,2024-08,New,8,1762.86
68016312,Qarin Bera,Orai,2024-09,Regular,5,1093.92
75860724,Pranav Venkataraman,Aizawl,2023-06,Premium,4,462.17
10541231,Dayita Yadav,Bhiwandi,2024-07,Premium,14,409.51
18035010,Vrishti Chakrabarti,Burhanpur,2024-01,Premium,16,745.1
36400756,Rayaan Nayak,Bidar,2023-04,Inactive,19,721.41
4869199,Advik Bajwa,Siwan,2024-10,New,7,1695.8
52659908,Lucky Kala,Kozhikode,2024-05,Regular,5,1590.28
2517955,Charan Sharma,Mathura,2024-02,Regular,7,1625.44
63858550,Neha Balakrishnan,Ichalkaranji,2024-05,Premium,7,1197.2
71755645,Hemang Raja,Pallavaram,2024-04,Regular,10,963.44
92203470,Chatresh Narula,Amaravati,2023-11,Regular,17,1678.84
77161976,Kavya Gupta,Dindigul,2024-07,Regular,8,1498.83
28663279,Sai Bhatia,Jamnagar,2023-03,Premium,6,1539.15
23098216,Ladli Chhabra,Mahbubnagar,2023-11,New,9,1193.05
75752515,Gagan Chakraborty,Ballia,2024-04,Premium,14,763.15
54730270,Aradhana Munshi,Salem,2023-03,New,19,1256.55
12655794,Teerth Mand,Hosur,2024-03,Regular,15,446.56
44557943,Megha D’Alia,Bangalore,2024-01,Inactive,19,874.8
72089140,Kritika Kalla,Kamarhati,2024-06,Regular,18,1751.47
77768189,Ojas Sinha,Machilipatnam,2023-06,Regular,3,434.62
60300263,Sathvik Jani,Rewa,2023-10,New,8,374.67
22210238,Rayaan Krishna,Muzaffarnagar,2024-06,New,8,351.08
30979436,Diya Chaudry,Ozhukarai,2024-07,Regular,17,422.51
23676689,Jagat Dhar,Orai,2023-10,Premium,2,654.95
82025691,Zaid Boase,Begusarai,2023-06,Regular,17,811.77
68128937,Girish Murthy,Panipat,2024-03,New,4,1817.62
23081177,Harinakshi Batta,Panchkula,2024-06,New,14,969.68
90745023,Samarth Sathe,Ratlam,2023-10,Inactive,12,889.72
83262890,Aryan Date,Ulhasnagar,2023-10,New,1,1293.97
3588443,Yashica Pingle,Rohtak,2024-04,Premium,20,1727.18
92509376,Sudiksha Dutta,Jehanabad,2024-09,Regular,15,1367.8
77031496,Abeer Rastogi,Pimpri-Chinchwad,2023-12,New,7,404.11
51119088,Zehaan Srinivas,Tinsukia,2023-07,Regular,9,1264.67
9107360,Anvi Iyer,Dindigul,2024-04,Inactive,12,617.79
88866835,Osha Dora,South Dumdum,2023-11,Premium,6,506.63
50527764,Sai Garg,Amroha,2023-12,Premium,16,1830.26
19400174,Urvi Grover,Saharanpur,2024-05,New,2,907.16
80517784,Udyati Dara,Raiganj,2024-07,Regular,7,513.2
60446619,Yashvi Kar,Guntakal,2024-06,Regular,20,1259.49
85074810,Aarna Naik,Bhagalpur,2024-09,Regular,11,766.81
73654821,Vedant Rattan,Vijayawada,2023-10,New,18,1892.18
47387512,Shivansh Gaba,Chittoor,2023-07,Regular,18,805.43
35988028,Tejas Char,Naihati,2024-08,Premium,6,898.52
92583164,Amruta Lad,Burhanpur,2023-09,Premium,20,1027.67
8155924,Suhani Kanda,Patiala,2024-03,Regular,10,1749.17
72702075,Veda Thaman,Jalna,2024-07,Regular,5,1863.18
79155946,Nachiket Saini,Thiruvananthapuram,2023-09,New,17,1799.48
31708103,Kabir Mani,Gudivada,2023-09,New,1,769.19
77345018,Bishakha Lanka,Udupi,2024-07,Regular,1,828.2
25722990,Nidra Radhakrishnan,Pallavaram,2024-03,Regular,16,1409.6
60062501,Anirudh Mistry,Bhilwara,2024-01,New,2,1888.02
33472376,Krisha Misra,Bardhaman,2024-01,Premium,11,1704.14
34073080,Pushti Gour,Thrissur,2023-05,Regular,10,1285.18
86897973,Arin Pandya,Arrah,2024-03,Inactive,14,802.09
85198177,Charita Comar,Jammu,2023-04,Premium,6,1666.01
8395343,Ekani Pingle,Bathinda,2024-03,New,11,315.99
51557673,Faras Varughese,Mira-Bhayandar,2023-08,New,4,510.76
75892474,Baghyawati Ray,Guntur,2023-08,New,17,564.89
67092149,Daksh Atwal,Davanagere,2023-12,Premium,1,376.48
35554129,Darika Natarajan,Alappuzha,2024-08,Premium,15,1226.88
18889370,Mason Atwal,Sri Ganganagar,2023-06,Regular,18,598.79
16764246,Aarini Dewan,Pali,2024-09,Premium,1,1938.34
43459807,Charan Brahmbhatt,Khammam,2023-04,Premium,6,1643.67
10857389,Nihal Mital,Hindupur,2024-07,Inactive,9,553.29
59329145,William Guha,Gulbarga,2024-08,Regular,19,999.5
31456752,Henry Borah,Thanjavur,2024-06,Premium,16,1337.43
96583772,Ekta Sane,Bhatpara,2023-11,New,8,690.19
18394558,Dipta Sarraf,Bareilly,2023-12,Regular,2,1186.59
2584499,Shivansh Tata,Ludhiana,2024-09,Regular,2,1686.86
27709218,Ryan Dhingra,Dindigul,2024-04,Regular,18,1872.09
99160348,Jeremiah Sarin,Siliguri,2024-09,Inactive,19,1550.84
55693909,Darsh Pandey,Narasaraopet,2024-06,Premium,1,1965.46
31582950,Bhavya Khalsa,Jhansi,2023-12,New,13,586.75
19482392,Yachana Nath,Muzaffarnagar,2023-06,Regular,10,1478.75
4862761,Maya Chatterjee,Eluru,2023-08,Premium,20,477.19
45804389,Liam Dayal,Maheshtala,2023-07,Inactive,11,788.1
74179536,Hitesh Ray,Nizamabad,2024-10,Inactive,18,517.73
91024604,Manbir Devan,Sambalpur,2023-08,Inactive,2,1577.27
31923338,Ishwar Goyal,Yamunanagar,2024-03,New,8,1166.83
33574338,Prisha Bahl,Thiruvananthapuram,2023-08,Inactive,8,830.3
82322028,Reyansh Sinha,South Dumdum,2023-07,New,6,1700.56
51812283,Vasana Rajagopalan,Katni,2024-03,Regular,6,1685.52
68419593,Sneha Sodhi,Patna,2023-10,Inactive,5,1769.51
54205055,Yasti Shukla,Junagadh,2024-05,Regular,9,1637.67
84456355,Avi Ratti,Karawal Nagar,2023-09,New,2,1361.12
93458307,Jalsa Choudhury,Anand,2023-10,Inactive,6,541.59
27304827,Arjun Bhardwaj,Coimbatore,2024-06,Premium,9,1736.28
67302239,Tanvi Bajaj,Kozhikode,2023-10,Regular,7,1463.73
12305040,Guneet Jayaraman,Noida,2023-07,Regular,14,1968.85
43377076,Imaran Krishnan,Junagadh,2023-09,New,6,720.69
52075070,Vedika Muni,Kadapa,2023-08,Regular,8,638.6
4378755,Oscar Ratta,Pali,2023-11,Premium,2,1144.9
67215939,Dominic Viswanathan,Erode,2024-01,New,12,1427.91
13963450,Hemang Kakar,Malegaon,2024-03,New,14,1364.82
59009727,Charles Kulkarni,Adoni,2024-03,New,7,580.22
47274329,Hemal Murthy,Ludhiana,2024-02,New,7,1898.39
97492493,Alexander Ray,Singrauli,2023-04,Inactive,8,1310.07
16256136,Panini Mangal,Aurangabad,2023-09,Regular,14,415.01
42209203,Aryan Sundaram,Bangalore,2024-03,New,19,1051.3
30767655,Aarnav Issac,Karnal,2024-06,Regular,15,698.87
81605722,Bachittar Morar,Salem,2023-11,Regular,15,856.01
16082651,Amara Sundaram,Junagadh,2023-11,Regular,14,895.74
52337289,Pooja Mital,Morena,2023-06,New,3,1999.83
24644542,Harish Mahajan,Tirupati,2024-03,New,4,1252.89
72564495,Urmi Badami,Gandhidham,2024-03,New,11,1015.81
95594611,Dayita Dass,Thiruvananthapuram,2023-04,Regular,1,797.28
23794330,Nisha Amble,Machilipatnam,2024-05,Regular,1,822.37
1771249,Samesh Devi,Bathinda,2023-04,New,4,790.78
57360162,Aarini Rama,Bally,2023-10,Regular,20,607.46
70230254,Hamsini Sandhu,Suryapet,2023-12,New,14,1488.42
30285217,Isha Sahni,Parbhani,2023-09,Premium,11,334.01
14428954,Viraj Tank,Medininagar,2024-10,Premium,10,1387.23
9987182,Tristan Hegde,Darbhanga,2024-08,Regular,8,635.99
92636025,Balendra Sidhu,Ambattur,2024-09,Inactive,14,1563.87
19771128,Urvashi Bhandari,Vijayawada,2023-11,Regular,4,1807.2
13122744,Yashvi Dalal,Kalyan-Dombivli,2024-02,Regular,5,1616.47
90696847,Balendra Choudhary,Bathinda,2023-09,Regular,6,934.37
44050697,Hemang Ratti,Ujjain,2023-12,New,16,1312.22
44723662,Veer Dixit,Dhanbad,2023-10,Regular,7,272.63
69908484,Kevin Sachar,Udupi,2024-08,New,8,382.07
82708090,Krishna Seshadri,Panvel,2024-01,Premium,7,1295.96
83267752,Om Choudhury,Raipur,2023-09,New,13,802.85
19259955,Rehaan Borde,Nagpur,2023-04,Inactive,15,213.69
11616535,Vrinda Bassi,Tadepalligudem,2024-08,Premium,6,1583.56
50557979,Kiaan Naidu,Khammam,2024-03,Premium,6,1557.45
53538932,Quincy Nanda,Thoothukudi,2023-05,Premium,9,1763.76
63292875,Guneet Borah,Noida,2024-09,Premium,18,1756.08
98858383,Janani Gill,Dehri,2023-12,Regular,3,700.22
86715467,Chanakya Bansal,Amaravati,2024-03,Inactive,9,495.2
